supplier,nr,fabric_name,category,width_cm,year,roll_price_eur,cut_price_eur,sell_roll_price_eur,sell_cut_price_eur,status
DATEKS,FRYE,VIXEN PVC        1 COLOURWAY,fabrics,132cms,2023,20.160000000000004,0,52.81920000000001,0.0,
DATEKS,FRYE,VOLTERRA             5 COLOURWAYS,fabrics,137cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,FRYE,WADDED LINING                1 COLOURWAY,fabrics,140cms,2023,10.332,8.652000000000001,27.069840000000003,22.668240000000004,
DATEKS,FRYE,WASHINGTON                                    7 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,31.080000000000002,61.62240000000001,81.42960000000001,
DATEKS,FRYE,WATERFORD STRIPE                                              5 COLOURWAYS,fabrics,140cms,2023,26.544,32.172,69.54528,84.29064,
DATEKS,FRYE,WERNER             5 COLOURWAYS,fabrics,145cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,WILD FLOWER         4 COLOURWAYS,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,WILD WOOD         2 COLOURWAYS,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,WINDSOR                             24 COLOURWAYS,fabrics,140cms,2023,15.540000000000001,23.1,40.714800000000004,60.522000000000006,
DATEKS,FRYE,WOBURN             2 COLOURWAYS,fabrics,140cms,2023,34.776,36.372,91.11312000000001,95.29464,
DATEKS,FRYE,WOODLAND FOX               1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,WOODLAND FOX PVC                                    1 COLOURWAY,fabrics,132cms,2023,17.556,19.236,45.99672,50.398320000000005,
DATEKS,FRYE,WOODLAND LIFE               1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,WOODLAND LIFE PVC                           1 COLOURWAY,fabrics,132cms,2023,20.160000000000004,0,52.81920000000001,0.0,
DATEKS,FRYE,WORDSWORTH                        8 COLOURWAYS,fabrics,140cms,2023,16.968,20.916,44.456160000000004,54.79992,
DATEKS,FRYE,WORLD MAP         1 COLOURWAY,fabrics,140cms,2023,14.952000000000002,18.48,39.174240000000005,48.4176,
DATEKS,FRYE,ZAMBIA                                     2 COLOURWAYS,fabrics,140cms,2023,33.012,36.624,86.49144000000001,95.95488000000002,
DATEKS,FRYE,ZARAGOZA          6 COLOURWAYS,fabrics,,2023,20.160000000000004,27.636000000000003,52.81920000000001,72.40632000000001,
DATEKS,FRYE,ZENA                  3 COLOURWAYS,fabrics,145cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,ZEPHYR              7 COLOURWAYS,fabrics,,2023,27.384000000000004,32.760000000000005,71.74608,85.83120000000002,
DATEKS,FRYE,ZEUS                 5 COLOURWAYS,fabrics,140cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,FRYE,ZINC                   10 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,22.428,61.62240000000001,58.76136,
DATEKS,FRYE,ZIRA                                              22 COLOURWAYS,fabrics,140cms,2023,16.968,22.512,44.456160000000004,58.981440000000006,
DATEKS,FRYE,ZODIAC               5 COLOURWAYS,fabrics,140cms,2023,23.520000000000003,27.636000000000003,61.62240000000001,72.40632000000001,
DATEKS,FRYE,ZONDA                11 COLOURWAYS,fabrics,140cms,2023,26.292,30.324,68.88504,79.44888,
DATEKS,GABAL,DARLING,fabrics,310 ROLL,2023,24.8,0,64.976,0.0,
DATEKS,kn,ACADIA / KNYGA GRANDLAND,fabrics,300,2019,29.648000000000003,38.54240000000001,77.67776,100.98108800000003,
DATEKS,kn,ACROPOLIS  / KN. MUSEO,fabrics,140,2018,31.951999999999998,41.5376,83.71424,108.828512,
DATEKS,kn,ACT  / KN. FESTIVAL,fabrics,306,2020,28.208,36.6704,73.90496,96.076448,
DATEKS,kn,AIRCRAFT / KNYGA SUPER SONIC,fabrics,305,2019,25.200000000000003,32.760000000000005,66.02400000000002,85.83120000000002,
DATEKS,kn,AIRLINER / KNYGA SUPER SONIC,fabrics,307,2019,20.464,26.6032,53.61568,69.700384,
DATEKS,kn,"AKELA, HATHI,IKKI,KAA,RAKSHA,TABAQUI / JUNGLIO",fabrics,,2021,11.120000000000001,14.456000000000001,29.134400000000003,37.87472,
DATEKS,kn,ALASSIO / DOLCE VITA,fabrics,300,2020,25.392,33.0096,66.52704,86.485152,
DATEKS,kn,ALBENGA / DOLCE VITA,fabrics,300,2020,22.560000000000002,29.328000000000003,59.107200000000006,76.83936000000001,
DATEKS,kn,ALDER,fabrics,135,2022,47.592727272727274,52.352000000000004,124.69294545454547,137.16224000000003,
DATEKS,kn,ALTITUDE / KNYGA SUPER SONIC,fabrics,306,2019,21.6,28.080000000000002,56.592000000000006,73.56960000000001,
DATEKS,kn,ANTHEM / SYMPHONY,fabrics,,2023,23.28,30.264000000000006,60.99360000000001,79.29168000000001,
DATEKS,kn,ARENA  / KN. FESTIVAL,fabrics,300,2020,28.224000000000004,36.6912,73.94688000000001,96.13094400000001,
DATEKS,kn,ARENA ELIT  / KN.  COSMOPOLITAN VOL.1 ,fabrics,140,2018,26.459999999999997,29.105999999999998,69.3252,76.25771999999999,
DATEKS,kn,ARENA GEO  / KN.  COSMOPOLITAN VOL.1 ,fabrics,145,2018,27.885454545454543,30.674,73.05989090909091,80.36588,
DATEKS,kn,ARENA LUX  / KN.  COSMOPOLITAN VOL.1 ,fabrics,140,2018,32.339999999999996,35.574,84.73079999999999,93.20388,
DATEKS,kn,ARTIST  / KN. FESTIVAL,fabrics,300,2020,28.208,36.6704,73.90496,96.076448,
DATEKS,kn,ASPEN,fabrics,140,2022,41.42545454545455,45.568000000000005,108.53469090909093,119.38816000000001,
DATEKS,kn,ATLAS,fabrics,140,2022,42.70545454545454,46.976,111.88829090909091,123.07712000000001,
DATEKS,kn,AUTHORITY / KN. REGENT,fabrics,138,2018,21.568,28.038400000000003,56.508160000000004,73.46060800000001,
DATEKS,kn,AVIATION / KNYGA SUPER SONIC,fabrics,306,2019,23.12,30.056,60.574400000000004,78.74672000000001,
DATEKS,kn,AZRA / KN. AZRA,fabrics,140,2019,39.912727272727274,43.904,104.57134545454547,115.02848000000002,
DATEKS,kn,AZRA KOMBIN / KN. AZRA,fabrics,140,2019,31.883636363636363,35.072,83.53512727272728,91.88864000000001,
DATEKS,kn,AZRA ZIGZAG / KN. AZRA,fabrics,140,2019,28.858181818181816,31.744,75.60843636363636,83.16928,
DATEKS,kn,BADLANDS / KNYGA GRANDLAND,fabrics,300,2019,31.808,41.35040000000001,83.33696,108.33804800000003,
DATEKS,kn,BALERINA  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,BALERINA DOTS  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,BALERINA KOMBIN  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,BALOON  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,BASTIA  / KN. CANNES,fabrics,141,2020,22.560000000000002,29.328000000000003,59.107200000000006,76.83936000000001,
DATEKS,kn,BEYKOZ / KN. EGE,fabrics,140,2019,36.53818181818182,40.19200000000001,95.73003636363637,105.30304000000002,
DATEKS,kn,BELLINI FR,fabrics,295 ROLL,2020,26.700000000000003,0,69.95400000000001,0.0,
DATEKS,kn,BOOM / KNYGA SUPER SONIC,fabrics,305,2019,16.144000000000002,20.9872,42.29728000000001,54.986464000000005,
DATEKS,kn,BOTSWANA / KN. KALAHARI 2,fabrics,140,2019,31.650909090909092,34.816,82.92538181818182,91.21792,
DATEKS,KN,BOTTER KOMBİN / D'ARONCO 1,fabrics,143,2021,38.167272727272724,41.984,99.99825454545454,109.99808000000002,
DATEKS,kn,BRERA FR,fabrics,335 ROLL,2020,9.899999999999999,0,25.938,0.0,
DATEKS,kn,BRYCE / KNYGA GRANDLAND,fabrics,300,2019,22.848,29.7024,59.86176,77.820288,
DATEKS,kn,BUHARA  / KN. HIVA,fabrics,145,2020,40.96,45.056000000000004,107.3152,118.04672000000002,
DATEKS,kn,BURLU / KN. BURLU,fabrics,140,2019,29.09090909090909,32,76.21818181818182,83.84,
DATEKS,kn,BURLU KOMBIN / KN. BURLU,fabrics,140,2019,30.487272727272725,33.536,79.87665454545454,87.86432,
DATEKS,kn,BURLU VELVET / KN. BURLU,fabrics,140,2019,38.167272727272724,41.984,99.99825454545454,109.99808000000002,
DATEKS,kn,BURSA / KN. MARMARA,fabrics,140,2019,43.054545454545455,47.36000000000001,112.8029090909091,124.08320000000002,
DATEKS,kn,CALIPSO FR,fabrics,295 LB ROLL,2020,13.950000000000001,0,36.54900000000001,0.0,
DATEKS,kn,CALVI  / KN. CANNES,fabrics,138,2020,22.560000000000002,29.328000000000003,59.107200000000006,76.83936000000001,
DATEKS,kn,CAMARGUE  / KN. CANNES,fabrics,138,2020,22.560000000000002,29.328000000000003,59.107200000000006,76.83936000000001,
DATEKS,kn,CAMERA  / KN. RUNWAY,fabrics,,2022,24.304000000000002,31.595200000000002,63.676480000000005,82.779424,
DATEKS,KN,CAMPING / OUT BOOK,fabrics,,2021,22.896,29.764800000000005,59.98752,77.98377600000002,
DATEKS,KN,CAMPOREE / JAMBOREE,fabrics,,2021,27.12,35.256,71.0544,92.37072,
DATEKS,kn,CASCADES / KNYGA GRANDLAND,fabrics,320,2019,23.872,31.033600000000003,62.54464,81.30803200000001,
DATEKS,kn,CASTRE  / KN. CANNES,fabrics,138,2020,18.784000000000002,24.419200000000004,49.21408000000001,63.97830400000001,
DATEKS,kn,CHANCELLOR / KN. REGENT,fabrics,138,2018,17.408,22.630400000000005,45.60896,59.291648000000016,
DATEKS,kn,CHOPIN  / KN. MUSEO,fabrics,140,2018,17.936000000000003,23.316800000000004,46.992320000000014,61.09001600000001,
DATEKS,KN,CLIMBING / OUT BOOK,fabrics,138,2021,22.896,29.764800000000005,59.98752,77.98377600000002,
DATEKS,KN,COLOURQUILT,fabrics,138,2023,31.92,41.496,83.63040000000001,108.71952000000002,
DATEKS,KN,COMDECA / JAMBOREE,fabrics,,2021,27.12,35.256,71.0544,92.37072,
DATEKS,kn,COMMANDING / KN. METALLIA,fabrics,147,2019,28.224000000000004,36.6912,73.94688000000001,96.13094400000001,
DATEKS,kn,COMPELLING / KN. METALLIA,fabrics,146,2019,20.672,26.8736,54.16064,70.408832,
DATEKS,kn,CONCORD / SYMPHONY,fabrics,,2023,23.28,30.264000000000006,60.99360000000001,79.29168000000001,
DATEKS,kn,CONGAREE / KNYGA GRANDLAND,fabrics,307,2019,24.352000000000004,31.657600000000002,63.80224000000001,82.942912,
DATEKS,kn,CONGRESS / KN. REGENT,fabrics,142,2018,29.936000000000003,38.9168,78.43232000000002,101.962016,
DATEKS,kn,CONSUL / KN. REGENT,fabrics,141,2018,23.344,30.3472,61.161280000000005,79.509664,
DATEKS,kn,CORAL  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,COSMO  / KN. RUNWAY,fabrics,,2022,13.52,17.576,35.4224,46.04912,
DATEKS,kn,COSMOPOLITAN BASIC  / KN.  COSMOPOLITAN VOL.1 ,fabrics,140,2018,32.349090909090904,35.583999999999996,84.75461818181817,93.23007999999999,
DATEKS,kn,COSMOPOLITAN PLAIN  / KN.  COSMOPOLITAN VOL.1 ,fabrics,140,2018,29.04363636363636,31.947999999999997,76.09432727272727,83.70375999999999,
DATEKS,kn,COURTESY / DECORUM,fabrics,140,2020,30.128,39.1664,78.93536,102.61596800000001,
DATEKS,kn,CROISETTE  / KN. CANNES,fabrics,138,2020,22.560000000000002,29.328000000000003,59.107200000000006,76.83936000000001,
DATEKS,kn,DAYTONA / ORLANDO BOOK,fabrics,142,2019,24.464,31.8032,64.09568,83.32438400000001,
DATEKS,kn,DALI FR,fabrics,295 LB ROLL,2020,20.4,0,53.448,0.0,
DATEKS,KN,D'ARONCO KOMBİN / D'ARONCO 1,fabrics,145,2021,41.42545454545455,45.568000000000005,108.53469090909093,119.38816000000001,
DATEKS,kn,DAZZLING  / KN. SHEER BLISS,fabrics,300,2018,30.32,39.416000000000004,79.4384,103.26992000000001,
DATEKS,kn,DECADENT / KN. METALLIA,fabrics,142,2019,28.2352,36.70576,73.976224,96.1690912,
DATEKS,KN,DECO SATEN / D'ARONCO 1,fabrics,134,2021,25.018181818181816,27.52,65.54763636363636,72.1024,
DATEKS,KN,DECO VELVET / D'ARONCO 2,fabrics,140,2021,27.229090909090907,29.951999999999998,71.34021818181817,78.47424,
DATEKS,KN,DEHA / LENTO,fabrics,145,2021,34.094545454545454,37.504000000000005,89.3277090909091,98.26048000000002,
DATEKS,kn,DELIGHT  / KN. SHEER BLISS,fabrics,303,2018,24.456320000000005,31.793216000000008,64.07555840000002,83.29822592000002,
DATEKS,kn,DELTA FR,fabrics,315 ROLL,2020,19.35,0,50.697,0.0,
DATEKS,KN,DIONE /KN ELECTRA,fabrics,144,2023,28.72,37.336000000000006,75.2464,97.82032000000002,
DATEKS,kn,DIONISO FR,fabrics,295 ROLL,2020,28.200000000000003,0,73.88400000000001,0.0,
DATEKS,kn,DOLORES  / KN. HELENE ,fabrics,140,2021,51.31636363636364,56.44800000000001,134.44887272727274,147.89376000000001,
DATEKS,kn,DUGI  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,ELEGANCE  / KN. SHEER BLISS,fabrics,300,2018,28.238400000000002,36.709920000000004,73.98460800000001,96.17999040000001,
DATEKS,KN,ELIEL / D'ARONCO 1,fabrics,146,2021,34.56,38.016000000000005,90.5472,99.60192000000002,
DATEKS,KN,ELIEL KOMBİN / D'ARONCO 2,fabrics,142,2021,37.35272727272727,41.088,97.86414545454545,107.65056000000001,
DATEKS,KN,ELIEL LEAF / D'ARONCO 2,fabrics,137,2021,31.650909090909092,34.816,82.92538181818182,91.21792,
DATEKS,kn,ELLA L23002/3/4/5/9/10/11/12,fabrics,140  >5m,2023,21.509999999999998,26.91,56.356199999999994,70.5042,
DATEKS,kn,EMPIRE FR,fabrics,295 ROLL,2020,23.25,0,60.915,0.0,
DATEKS,kn,ENGINE / KNYGA SUPER SONIC,fabrics,318,2019,20.864,27.123199999999997,54.66368000000001,71.062784,
DATEKS,kn,ENTERTAINMENT/ KN. FESTIVAL,fabrics,300,2020,25.488,33.1344,66.77856,86.812128,
DATEKS,kn,EPSILON / KN. OVERLAND,fabrics,142,2019,23.488,30.5344,61.538560000000004,80.000128,
DATEKS,kn,"EQUAL, MINERVA / RUBENESQUE",fabrics,,2021,28.72,37.336000000000006,75.2464,97.82032000000002,
DATEKS,kn,ETIQUETTE / DECORUM,fabrics,140,2020,30.128,39.1664,78.93536,102.61596800000001,
DATEKS,kn,EVERGLADES / KNYGA GRANDLAND,fabrics,313,2019,24.176000000000002,31.428800000000003,63.34112000000001,82.343456,
DATEKS,kn,EXCELLENCE  / KN. SHEER BLISS,fabrics,315,2018,14.17856,18.432128000000002,37.1478272,48.29217536000001,
DATEKS,kn,EXPOSURE  / KN. RUNWAY,fabrics,,2022,22.256,28.932800000000004,58.31072,75.80393600000001,
DATEKS,KN,"FABULOSA BOOK / ILLUSTRIOUS, JOYOUS, PHENOMENOUS, PRODIGIOUS, TREMENDOUS",fabrics,,2021,15.184000000000001,19.739200000000004,39.78208000000001,51.716704000000014,
DATEKS,kn,FARM BASIC  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,FARM KOMBIN  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,FARM LIFE  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,FEDRA FR,fabrics,295 LB ROLL,2020,7.199999999999999,0,18.863999999999997,0.0,
DATEKS,kn,FELICITY / KN. SLEEP TIME,fabrics,146,2018,14.831520000000005,19.280976000000006,38.85858240000002,50.51615712000002,
DATEKS,kn,FLASH  / KN. RUNWAY,fabrics,,2022,18.368000000000002,23.878400000000003,48.12416000000001,62.56140800000001,
DATEKS,KN,FLORET/ SYMPHONY,fabrics,300,2024,15.36,19.728,40.2432,51.687360000000005,
DATEKS,kn,FORTUNE  / KN. SHEER BLISS,fabrics,302,2018,17.52,22.776,45.9024,59.673120000000004,
DATEKS,kn,GALANA / KN. KALAHARI 1,fabrics,140,2019,47.709090909090904,52.48,124.99781818181818,137.4976,
DATEKS,kn,GENOA / DOLCE VITA,fabrics,300,2020,24.448,31.782400000000003,64.05376,83.26988800000001,
DATEKS,kn,GEOMANA / KN. SULKANA,fabrics,142,2020,13.12,17.056,34.3744,44.68672,
DATEKS,kn,GIANT / KN. GIANT,fabrics,139,2019,19.728,25.6464,51.687360000000005,67.193568,
DATEKS,kn,GIUNONE FR,fabrics,295 LB ROLL,2020,17.549999999999997,0,45.980999999999995,0.0,
DATEKS,KN,GLAZE / D'ARONCO 2,fabrics,141,2021,33.04727272727272,36.352,86.58385454545453,95.24224,
DATEKS,KN,GLAZE GEO / D'ARONCO 2,fabrics,143,2021,33.04727272727272,36.352,86.58385454545453,95.24224,
DATEKS,kn,GLORY  / KN. RUNWAY,fabrics,,2022,28.080000000000002,36.504000000000005,73.56960000000001,95.64048000000001,
DATEKS,kn,HAPPINESS  / KN. SHEER BLISS,fabrics,300,2018,24.456320000000005,31.793216000000008,64.07555840000002,83.29822592000002,
DATEKS,kn,HARMONY  / KN. MUSEO,fabrics,140,2018,17.528160000000003,22.786608000000005,45.92377920000001,59.70091296000002,
DATEKS,kn,HARTUM / KN. KALAHARI 1,fabrics,140,2019,47.709090909090904,52.48,124.99781818181818,137.4976,
DATEKS,KN,HELENA / KN ELECTRA,fabrics,146,2023,27.12,35.256,71.0544,92.37072,
DATEKS,kn,HELENE  / KN. HELENE ,fabrics,140,2021,72.37818181818182,79.616,189.63083636363638,208.59392,
DATEKS,kn,HELENE FLORAL  / KN. HELENE ,fabrics,140,2021,50.734545454545454,55.80800000000001,132.92450909090908,146.21696000000003,
DATEKS,kn,HELENE KOMBIN  / KN. HELENE ,fabrics,140,2021,37.81818181818181,41.6,99.08363636363636,108.992,
DATEKS,kn,HELENE PAISLEY  / KN. HELENE ,fabrics,140,2021,64.81454545454545,71.296,169.81410909090908,186.79552,
DATEKS,KN,HERMIONE / KN ELECTRA,fabrics,146,2023,31.92,41.496,83.63040000000001,108.71952000000002,
DATEKS,kn,HIGHLIGHT  / KN. RUNWAY,fabrics,,2022,19.344,25.1472,50.68128000000001,65.885664,
DATEKS,kn,HYPNOS / KN. SLEEP TIME,fabrics,148,2018,15.550624000000003,20.215811200000005,40.74263488000001,52.96542534400002,
DATEKS,kn,HIVA  / KN. HIVA,fabrics,140,2020,52.36363636363636,57.6,137.19272727272727,150.912,
DATEKS,kn,HIVA DAMLA  / KN. HIVA,fabrics,140,2020,36.42181818181818,40.064,95.42516363636364,104.96768,
DATEKS,kn,HIVA ETNIK  / KN. HIVA,fabrics,140,2020,64.69818181818181,71.16799999999999,169.50923636363635,186.46015999999997,
DATEKS,kn,HIVA İKAT  / KN. HIVA,fabrics,140,2020,55.040000000000006,60.54400000000001,144.20480000000003,158.62528000000003,
DATEKS,kn,HIVA KOMBIN  / KN. HIVA,fabrics,140,2020,44.56727272727272,49.024,116.76625454545454,128.44288,
DATEKS,kn,HIVA MICRO  / KN. HIVA,fabrics,140,2020,58.64727272727272,64.512,153.65585454545453,169.02144,
DATEKS,kn,HIVA MONO  / KN. HIVA,fabrics,140,2020,39.33090909090909,43.264,103.04698181818182,113.35168000000002,
DATEKS,kn,HIVA PLAIN  / KN. HIVA,fabrics,140,2020,33.86181818181819,37.248000000000005,88.71796363636365,97.58976000000001,
DATEKS,kn,HIVA POLO  / KN. HIVA,fabrics,140,2020,36.42181818181818,40.064,95.42516363636364,104.96768,
DATEKS,kn,HONEYMAZE  / KN. FLORIANA,fabrics,,2018,30.128,39.1664,78.93536,102.61596800000001,
DATEKS,kn,HONORAT  / KN. CANNES,fabrics,138,2020,22.560000000000002,29.328000000000003,59.107200000000006,76.83936000000001,
DATEKS,KN,HUNTING / OUT BOOK,fabrics,,2021,22.896,29.764800000000005,59.98752,77.98377600000002,
DATEKS,kn,ICE VELVET DIGITAL ,fabrics,140  >5m,2023,17.46,24.21,45.745200000000004,63.430200000000006,
DATEKS,kn,YELLOWSTONE / KNYGA GRANDLAND,fabrics,302,2019,13.680000000000001,17.784000000000002,35.84160000000001,46.594080000000005,
DATEKS,KN,ILGAZ PLAIN / D'ARONCO 2,fabrics,140,2021,26.996363636363633,29.695999999999998,70.73047272727273,77.80351999999999,
DATEKS,kn,IMPERIA / DOLCE VITA,fabrics,320,2020,21.6,28.080000000000002,56.592000000000006,73.56960000000001,
DATEKS,kn,INCUBUS / KN. SLEEP TIME,fabrics,140,2018,11.520000000000001,14.975999999999999,30.182400000000005,39.23712,
DATEKS,KN,INDABA / JAMBOREE,fabrics,,2021,27.12,35.256,71.0544,92.37072,
DATEKS,kn,INSIGNA / KN. OVERLAND,fabrics,142,2019,23.488,30.5344,61.538560000000004,80.000128,
DATEKS,kn,YOSEMITE / KNYGA GRANDLAND,fabrics,307,2019,24.352000000000004,31.657600000000002,63.80224000000001,82.942912,
DATEKS,kn,JACKSON L23002/3/4/5/9/10/11/12L,fabrics,140  >5m,2023,18.36,23.85,48.1032,62.48700000000001,
DATEKS,KN,JAMBO / JAMBOREE,fabrics,,2021,27.12,35.256,71.0544,92.37072,
DATEKS,kn,JET / KNYGA SUPER SONIC,fabrics,305,2019,21.6,28.080000000000002,56.592000000000006,73.56960000000001,
DATEKS,kn,JUNGLE  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,JUNGLE KOMBIN  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,KALAHARI / KN. KALAHARI 1,fabrics,140,2019,47.709090909090904,52.48,124.99781818181818,137.4976,
DATEKS,kn,KAMPALA / KN. KALAHARI 2,fabrics,140,2019,46.31272727272727,50.944,121.33934545454547,133.47328000000002,
DATEKS,kn,KEATS  / KN. MUSEO,fabrics,140,2018,31.951999999999998,41.5376,83.71424,108.828512,
DATEKS,kn,KINALI / KN. MARMARA,fabrics,136,2019,64.11636363636363,70.528,167.98487272727272,184.78336000000002,
DATEKS,kn,KLIMANJARO / KN. KALAHARI 2,fabrics,140,2019,39.447272727272725,43.392,103.35185454545454,113.68704000000001,
DATEKS,kn,KOBUK / KNYGA GRANDLAND,fabrics,306,2019,20.672,26.8736,54.16064,70.408832,
DATEKS,kn,LASSEN / KNYGA GRANDLAND,fabrics,306,2019,25.680000000000003,33.38400000000001,67.28160000000001,87.46608000000002,
DATEKS,kn,LAUDERDALE / ORLANDO BOOK,fabrics,142,2019,24.304000000000002,31.595200000000002,63.676480000000005,82.779424,
DATEKS,kn,LEA  / KN. QUILVET,fabrics,138,2019,29.152,37.897600000000004,76.37824,99.29171200000002,
DATEKS,kn,LEVANTO / DOLCE VITA,fabrics,300,2020,27.376,35.5888,71.72512,93.242656,
DATEKS,kn,LIMA FLASH  / KN. PERU 2,fabrics,140,2020,62.25454545454545,68.48,163.10690909090908,179.41760000000002,
DATEKS,kn,LIMELIGHT  / KN. RUNWAY,fabrics,,2022,22.256,28.932800000000004,58.31072,75.80393600000001,
DATEKS,kn,LINDEN,fabrics,140,2022,32.698181818181816,35.968,85.66923636363636,94.23616000000001,
DATEKS,kn,LINEX/ KN.LINEX,fabrics,147,2018,23.296000000000003,30.284800000000004,61.03552000000001,79.34617600000001,
DATEKS,kn,LUCY DIGITAL,fabrics,140  >5m,2023,17.46,24.03,45.745200000000004,62.958600000000004,
DATEKS,kn,LUCIE / ORLANDO BOOK,fabrics,142,2019,24.304000000000002,31.595200000000002,63.676480000000005,82.779424,
DATEKS,kn,LUCREZIA / KN. MARKIZ,fabrics,148,2020,30.73636363636363,33.809999999999995,80.52927272727271,88.58219999999999,
DATEKS,kn,LUNA,fabrics,140,2022,34.210909090909084,37.632,89.6325818181818,98.59584,
DATEKS,kn,LURIN KOMBIN  / KN. PERU 1,fabrics,140,2020,55.040000000000006,60.54400000000001,144.20480000000003,158.62528000000003,
DATEKS,kn,LUXOR FR,fabrics,295 ROLL,2020,29.400000000000002,0,77.028,0.0,
DATEKS,KN,MACKINTOSH / D'ARONCO 1,fabrics,147,2021,50.03636363636363,55.04,131.09527272727271,144.2048,
DATEKS,KN,MACKINTOSH KOMBİN / D'ARONCO 1,fabrics,139,2021,38.74909090909091,42.624,101.52261818181819,111.67488000000002,
DATEKS,KN,MACKINTOSH LEAF / D'ARONCO 1,fabrics,139,2021,38.74909090909091,42.624,101.52261818181819,111.67488000000002,
DATEKS,KN,MAJOR / LENTO,fabrics,140,2021,31.883636363636363,35.072,83.53512727272728,91.88864000000001,
DATEKS,kn,MANALAPAN / ORLANDO BOOK,fabrics,142,2019,24.304000000000002,31.595200000000002,63.676480000000005,82.779424,
DATEKS,kn,MANDELIEU METALLIC  / KN. CANNES,fabrics,138,2020,21.696,28.204800000000002,56.843520000000005,73.89657600000001,
DATEKS,kn,MARGUERITE  / KN. CANNES,fabrics,138,2020,21.696,28.204800000000002,56.843520000000005,73.89657600000001,
DATEKS,kn,MARINE LIFE  / KN. SUN CITY,fabrics,140,2018,25.25090909090909,27.776,66.15738181818182,72.77312,
DATEKS,kn,MATISSE FR,fabrics,295 ROLL,2020,13.200000000000001,0,34.584,0.0,
DATEKS,KN,MELODI / LENTO,fabrics,140,2021,33.62909090909091,36.992000000000004,88.10821818181819,96.91904000000001,
DATEKS,kn,MELODY FR,fabrics,295 ROLL,2020,24.150000000000002,0,63.27300000000001,0.0,
DATEKS,kn,MEMBER / KN. REGENT,fabrics,140,2018,26.736000000000004,34.756800000000005,70.04832000000002,91.06281600000001,
DATEKS,kn,MEMORABLE / KN. METALLIA,fabrics,138,2019,20.672,26.8736,54.16064,70.408832,
DATEKS,kn,MET   / KN. MUSEO,fabrics,140,2018,29.936000000000003,38.9168,78.43232000000002,101.962016,
DATEKS,kn,MIJET VELVET  / KN. ADRIYA,fabrics,140,2019,53.876363636363635,59.264,141.15607272727274,155.27168,
DATEKS,kn,MIMI  / KN. SUN CITY,fabrics,140,2018,35.72363636363636,39.296,93.59592727272727,102.95552,
DATEKS,kn,MIRO FR,fabrics,295 LB ROLL,2020,15.149999999999999,0,39.693,0.0,
DATEKS,kn,MYTH,fabrics,300 ROLL,2020,23.25,0,60.915,0.0,
DATEKS,kn,MOMBASA / KN. KALAHARI 2,fabrics,135,2019,46.89454545454545,51.584,122.86370909090908,135.15008,
DATEKS,kn,MONET FR,fabrics,295 LB ROLL,2020,19.049999999999997,0,49.910999999999994,0.0,
DATEKS,kn,MOON  FR  / KN. MOON,fabrics,140,2018,29.488,38.3344,77.25856,100.43612800000001,
DATEKS,kn,MOUGINS  / KN. CANNES,fabrics,138,2020,15.008000000000003,19.510400000000004,39.32096000000001,51.11724800000001,
DATEKS,kn,MOUGINS METALLIC  / KN. CANNES,fabrics,138,2020,16.896,21.964800000000004,44.267520000000005,57.54777600000001,
DATEKS,kn,NAKURU / KN. KALAHARI 1,fabrics,140,2019,36.65454545454545,40.32,96.03490909090908,105.6384,
