supplier,catalog_nr,design,category,width_cm,roll_price_eur,coupon_price_eur,sell_price_eur
DATEKS,788,DT36002,fabrics,300 ROLL,11.925,0.0,0.0
DATEKS,856,DT37315,fabrics,300 ROLL,11.925,0.0,0.0
DATEKS,51,DT3822,fabrics,300,9.424999999999999,11.309999999999999,29.632199999999997
DATEKS,,DT6802  FR,fabrics,300,9.1,0.0,0.0
DATEKS,50,DT7392,fabrics,300,7.1775,8.613,22.56606
DATEKS,44,DT7653,fabrics,300,10.425,12.51,32.7762
DATEKS,1342,DT8198,fabrics,300,6.5,7.8,20.436
DATEKS,669,DT8492,fabrics,300,7.425000000000001,8.91,23.3442
DATEKS,861,DT85315,fabrics,300 ROLL,10.425,0.0,0.0
DATEKS,105,DT8572,fabrics,300,10.219999999999999,12.263999999999998,32.131679999999996
DATEKS,858,DT87315 FR,fabrics,300 ROLL,10.05,0.0,0.0
DATEKS,845,DT97115,fabrics,300,0.0,0.0,0.0
DATEKS,1491,DT9792 ,fabrics,300,0.0,0.0,0.0
DATEKS,507,Duality Photon Sensor Signature / Quantum,fabrics,142,13.680000000000001,17.784000000000002,46.594080000000005
DATEKS,305,Dueto,fabrics,300,28.259999999999998,33.72,88.3464
DATEKS,kn,Dugi  / kn. SUN CITY,fabrics,140,22.749090909090906,25.024,65.56288
DATEKS,1417x,DUMAS,fabrics,302,24.592,31.9696,83.760352
DATEKS,542x,DUNDRUM / MILLTOWN,fabrics,139,32.287769600000004,41.974100480000004,109.97214325760001
DATEKS,476,DURHAM,fabrics,300,18.368000000000002,20.8,54.496
DATEKS,1079,EARTHWILD,fabrics,140,20.272000000000002,24.864,65.14368
DATEKS,795,EDENIZ,fabrics,297,16.567272727272726,18.224,47.746880000000004
DATEKS,944,Efsun dimout,fabrics,300,27.32363636363636,30.056,78.74672000000001
DATEKS,1077,Ege / kn. EGE,fabrics,140,42.77818181818182,47.056000000000004,123.28672000000002
DATEKS,kn,Ege Kombin / kn. EGE,fabrics,140,44.38545454545454,48.824000000000005,127.91888000000002
DATEKS,kn,Ege Plain / kn. EGE,fabrics,140,38.945454545454545,42.84,112.24080000000001
DATEKS,920,Elaborate / Hightech,fabrics,151,16.16,21.008000000000003,55.04096000000001
DATEKS,kn,Elegance  / KN. SHEER BLISS,fabrics,300,28.238400000000002,36.709920000000004,96.17999040000001
DATEKS,KN,ELIEL / D'ARONCO 1,fabrics,146,32.516363636363636,35.768,93.71216000000001
DATEKS,KN,ELIEL KOMBİN / D'ARONCO 2,fabrics,142,35.23636363636364,38.760000000000005,101.55120000000002
DATEKS,KN,ELIEL LEAF / D'ARONCO 2,fabrics,137,26.829090909090908,29.512,77.32144000000001
DATEKS,590,Elin,fabrics,148,11.790000000000001,14.190000000000001,37.177800000000005
DATEKS,1618,ELITE,fabrics,330,19.680000000000003,23.680000000000003,62.04160000000001
DATEKS,380,Elite ,fabrics,140,12.375,14.91,39.0642
DATEKS,1224,Ella,fabrics,300,27.12,31.92,83.63040000000001
DATEKS,kn,Ella L23002/3/4/5/9/10/11/12,fabrics,140  >5m,19.12,23.92,62.67040000000001
DATEKS,312,EMBRACE,fabrics,295,31.808,37.968,99.47616000000001
DATEKS,1387,Emerald,fabrics,295,38.08,41.888000000000005,109.74656000000002
DATEKS,512,Emergence / Nuance,fabrics,138,12.16,15.808,41.41696
DATEKS,516,Empire,fabrics,132,16.629600000000003,20.0616,52.561392
DATEKS,kn,EMPIRE FR,fabrics,295 ROLL,23.25,0.0,0.0
DATEKS,kn,ENGINE / knyga SUPER SONIC,fabrics,318,20.864,27.123199999999997,71.062784
DATEKS,1411x,Enjoyable crushed Sheer,fabrics,290,15.424000000000001,20.051200000000005,52.53414400000001
DATEKS,kn,Entertainment/ kn. FESTIVAL,fabrics,300,25.488,33.1344,86.812128
DATEKS,kn,Epsilon / kn. OVERLAND,fabrics,142,23.488,30.5344,80.000128
DATEKS,?,"EQUAL, MINERVA / RUBENESQUE",fabrics,,30.443200000000004,39.57616000000001,103.68953920000003
DATEKS,951,Equator,fabrics,300,25.008000000000003,32.510400000000004,85.17724800000002
DATEKS,1155,EREL,fabrics,300,48.59636363636363,53.455999999999996,140.05472
DATEKS,357,ERICA / BLOOMING SEASON,fabrics,320,33.99999999999999,37.4,97.988
DATEKS,115,ERIS DIMOUT,fabrics,302,21.28,27.664000000000005,72.47968000000002
DATEKS,1115,Escude,fabrics,140,52.79272727272727,58.072,152.14864
DATEKS,1268x,Esplanade / Linen Field,fabrics,140,18.784000000000002,24.419200000000004,63.97830400000001
DATEKS,1292,ESQUEL,fabrics,300,19.163636363636364,21.080000000000002,55.229600000000005
DATEKS,1268x,Essex / Linen Field,fabrics,140,18.784000000000002,24.419200000000004,63.97830400000001
DATEKS,1527,ESTE FR (light-filtering),fabrics,300 ROLL,27.072000000000003,42.976,112.59712
DATEKS,1111,ESTEPA,fabrics,140,10.970400000000001,13.154400000000003,34.46452800000001
DATEKS,106,ETA,fabrics,300,4.425000000000001,5.67,14.855400000000001
DATEKS,584,ETIOPIA,fabrics,280,24.1248,28.9632,75.883584
DATEKS,kn,Etiquette / DECORUM,fabrics,140,30.128,39.1664,102.61596800000001
DATEKS,1173,EVA,fabrics,300,22.831200000000003,27.417600000000007,71.83411200000002
DATEKS,915x,EVENTIDE (NIGHTHAWK),fabrics,,16.988832,22.0854816,57.863961792000005
DATEKS,kn,EVERGLADES / knyga GRANDLAND,fabrics,313,24.176000000000002,31.428800000000003,82.343456
DATEKS,672,Evo,fabrics,300,12.24,13.464000000000002,35.27568000000001
DATEKS,kn,Excellence  / KN. SHEER BLISS,fabrics,315,14.17856,18.432128000000002,48.29217536000001
DATEKS,1411x,Exceptional Sheer,fabrics,296,15.424000000000001,20.051200000000005,52.53414400000001
DATEKS,716,Exotique dimout,fabrics,142,15.585,18.81,49.282199999999996
DATEKS,1563,Expert F.R.,fabrics,305 lb,28.259999999999998,33.72,88.3464
DATEKS,550,EXPOSURE,fabrics,300,22.256,28.932800000000004,75.80393600000001
DATEKS,,Exposure  / kn. Runway,fabrics,,22.256,28.932800000000004,75.80393600000001
DATEKS,1411x,Extraordinary Sheer,fabrics,296,13.904,18.075200000000002,47.35702400000001
DATEKS,1412,"EZGI (PLAIN, REYA, KOMBIN)",fabrics,297,8.1,8.93,23.3966
DATEKS,124,F-13107,fabrics,300,17.472,20.96,54.915200000000006
DATEKS,126,F-14237,fabrics,300,18.72,22.47,58.8714
DATEKS,125,F-14240,fabrics,300,18.72,22.47,58.8714
DATEKS,KN,"FABULOSA BOOK / Illustrious, Joyous, Phenomenous, Prodigious, Tremendous",fabrics,,15.184000000000001,19.739200000000004,51.716704000000014
DATEKS,1411x,Fabulous Sheer,fabrics,296,13.904,18.075200000000002,47.35702400000001
DATEKS,966,Faceoff Dimout,fabrics,315,16.272000000000002,20.880000000000003,54.70560000000001
DATEKS,927x,FALCON (LIFT OFF),fabrics,140,11.007040000000002,14.309152000000001,37.489978240000006
DATEKS,530,Fantasea,fabrics,142,14.965600000000002,17.9816,47.111792
DATEKS,1411x,Fantastic Sheer,fabrics,296,13.12,17.056,44.68672
DATEKS,725,FARAZ,fabrics,297,15.57818181818182,17.136000000000003,44.89632000000001
DATEKS,kn,Farm Basic  / kn. SUN CITY,fabrics,140,22.749090909090906,25.024,65.56288
DATEKS,kn,Farm Kombin  / kn. SUN CITY,fabrics,140,22.749090909090906,25.024,65.56288
DATEKS,kn,Farm Life  / kn. SUN CITY,fabrics,140,22.749090909090906,25.024,65.56288
DATEKS,629,Farm life (dots / panel),fabrics,300,35.11272727272727,38.624,101.19488000000001
DATEKS,723,Faro,fabrics,300,7.76,9.936,26.032320000000002
DATEKS,540x,Fascinating  Luxuria,fabrics,138,21.712000000000003,28.225600000000004,73.95107200000001
DATEKS,128,F-DELUX VUAL,fabrics,300,7.5,9.0,23.580000000000002
DATEKS,kn,FEDRA FR,fabrics,295 LB ROLL,7.199999999999999,0.0,0.0
DATEKS,1399,FEYMAN,fabrics,295,12.61090909090909,13.872,36.34464
DATEKS,kn,FELICITY / kn. SLEEP TIME,fabrics,146,14.831520000000005,19.280976000000006,50.51615712000002
DATEKS,1245,Fence  / kn. FAUNA ,fabrics,310,25.890909090909094,28.480000000000004,74.61760000000001
DATEKS,1529X,FENICE FR,fabrics,150 ROLL,15.232,23.328000000000003,61.11936000000001
DATEKS,1471x,FENICE FR / Dimout M1,fabrics,150,15.232,23.328000000000003,61.11936000000001
DATEKS,1325,FEZA,fabrics,290,6.7,8.048,21.08576
DATEKS,1555,FIBONACCI FIBONACCI RATIO / FORM,fabrics,139,12.496,16.2448,42.561376
DATEKS,447,FIJI,fabrics,140,8.016,10.4208,27.302496
DATEKS,835,Filto,fabrics,300,4.5,4.9,12.838000000000001
DATEKS,712,Fine ,fabrics,290,16.56,19.875,52.072500000000005
DATEKS,1347,FIONA,fabrics,300,5.44,6.256,16.39072
DATEKS,429,FIREFLEX FR,fabrics,145,17.25,20.655,54.1161
DATEKS,585,Flair ,fabrics,140,15.585,18.81,49.282199999999996
DATEKS,517,Flamondo FR,fabrics,144,16.629600000000003,20.0616,52.561392
DATEKS,,Flash  / kn. Runway,fabrics,,18.368000000000002,23.878400000000003,62.56140800000001
DATEKS,1417x,FLAUBERT,fabrics,305,24.592,31.9696,83.760352
DATEKS,1577,FLAX,fabrics,300,17.6,21.12,55.3344
DATEKS,536,Floralis / Naturelle,fabrics,138,12.16,15.808,41.41696
DATEKS,523,Florentine / Davinci,fabrics,142,13.52,17.576,46.04912
DATEKS,kn ,FLORES (KOMODO),fabrics,144,20.72,26.936000000000003,70.57232000000002
DATEKS,490,FLORIDA,fabrics,140,10.970400000000001,13.154400000000003,34.46452800000001
DATEKS,778,FOCUS,fabrics,302,20.272000000000002,26.3536,69.04643200000001
DATEKS,825,FOLDED,fabrics,300,9.120000000000001,11.664000000000001,30.559680000000004
DATEKS,529,Folklore  / kn. FESTIVAL,fabrics,300,20.288,26.374400000000005,69.10092800000001
DATEKS,1416,FON BREMAN,fabrics,300,7.92,9.5,24.89
DATEKS,335,FON BURGAZ,fabrics,320?,9.28,10.672,27.96064
DATEKS,145,FON DANIELA,fabrics,320,10.4,11.968000000000002,31.356160000000006
DATEKS,146,FON JULIA,fabrics,320,10.4,11.968000000000002,31.356160000000006
DATEKS,361,FON KAYLA,fabrics,315,9.28,10.672,27.96064
DATEKS,363,FON KATE,fabrics,315,9.28,10.672,27.96064
DATEKS,362,FON MARIA,fabrics,290,8.32,9.568000000000001,25.068160000000006
DATEKS,331,FON MIA,fabrics,300,9.600000000000001,11.040000000000001,28.924800000000005
DATEKS,937,FON RUBY,fabrics,300,12.8,14.719999999999999,38.5664
DATEKS,334,FON VARNA,fabrics,320,9.9,11.88,31.125600000000002
DATEKS,1067,FOOTLOOSE,fabrics,140,21.968000000000004,28.558400000000002,74.82300800000002
DATEKS,1157,Forest,fabrics,280,23.384999999999998,28.065,73.53030000000001
DATEKS,1370,FORMASO,fabrics,300,10.240000000000002,12.32,32.278400000000005
DATEKS,300,Formidable / TOSCANA,fabrics,320,14.916666666666666,17.9,46.897999999999996
DATEKS,1083,FORS,fabrics,140,26.58181818181818,29.24,76.6088
DATEKS,,FORTUNA FR,fabrics,300 ROLL,11.120000000000001,0.0,0.0
DATEKS,kn,Fortune  / KN. SHEER BLISS,fabrics,302,16.061120000000003,20.879456000000005,54.70417472000001
DATEKS,379,FORTUNE FR,fabrics,295 ROLL,29.700000000000003,0.0,0.0
DATEKS,908,FORZA DIMOUT,fabrics,300,9.888,12.672,33.20064
DATEKS,kn,FR ET.1600,fabrics,300,0.0,0.0,0.0
DATEKS,1339,FR1000,fabrics,320 roll,7.040000000000001,0.0,0.0
DATEKS,1337,FR1010,fabrics,320 roll,8.0,0.0,0.0
DATEKS,1330,FR1020,fabrics,320 roll,10.72,0.0,0.0
DATEKS,1334,FR1030,fabrics,320 roll,11.520000000000001,0.0,0.0
DATEKS,1331,FR1040,fabrics,315 roll,10.240000000000002,0.0,0.0
DATEKS,1322,FR1050,fabrics,296 roll,19.680000000000003,0.0,0.0
DATEKS,1320,FR1060,fabrics,295 roll,18.240000000000002,0.0,0.0
DATEKS,kn,FR10808,fabrics,315,0.0,0.0,0.0
DATEKS,1341,FR1090,fabrics,320 roll,8.0,0.0,0.0
DATEKS,kn,FR-3364,fabrics,300,11.648000000000001,13.52,35.4224
DATEKS,kn,FR3985,fabrics,300,0.0,0.0,0.0
DATEKS,kn,FR6064,fabrics,300,0.0,0.0,0.0
DATEKS,kn,FR6315,fabrics,300,12.064,13.936000000000002,36.51232
DATEKS,kn,FR6733,fabrics,300,0.0,0.0,0.0
DATEKS,kn,FR6738,fabrics,300,0.0,0.0,0.0
DATEKS,kn,FR7396,fabrics,300,0.0,0.0,0.0
DATEKS,kn,FR7917,fabrics,315,0.0,0.0,0.0
DATEKS,kn,FR7920,fabrics,315,0.0,0.0,0.0
DATEKS,kn,FR8349,fabrics,300,0.0,0.0,0.0
DATEKS,kn,FR8547,fabrics,300,0.0,0.0,0.0
DATEKS,kn,FR8718,fabrics,300,0.0,0.0,0.0
DATEKS,558,Frangipani / TROPICO,fabrics,138,10.848,14.102400000000001,36.948288000000005
DATEKS,594,Frele ,fabrics,290,18.705000000000002,22.41,58.714200000000005
DATEKS,376,FROSTED,fabrics,295 ROLL,21.0,0.0,0.0
DATEKS,,FT101/VUAL350,fabrics,350,3.5,4.2,11.004000000000001
DATEKS,719,Fuga,fabrics,290,6.5440000000000005,8.496,22.259520000000002
DATEKS,1020,FULAR,fabrics,140,25.105454545454545,27.616000000000003,72.35392000000002
DATEKS,1457,Fulya,fabrics,320,8.530909090909091,9.384,24.586080000000003
DATEKS,714,Furan FR,fabrics,315,17.25,20.655,54.1161
DATEKS,605,Fuzz,fabrics,315,31.68,37.425,98.0535
DATEKS,kn,Galana / kn. KALAHARI 1,fabrics,140,40.8,44.88,117.58560000000001
DATEKS,499,Galathea Ganymede giove / GALILEO FR,fabrics,140,17.65536,22.951968000000004,60.13415616000001
DATEKS,1328,Gamze,fabrics,290,38.08,41.888000000000005,109.74656000000002
DATEKS,563,GARDENIA,fabrics,280,18.916800000000002,22.680000000000003,59.42160000000001
DATEKS,808/809,gatsby  /  RESURGENCE,fabrics,138 cm,23.936000000000003,31.1168,81.52601600000001
DATEKS,1460,Gatsby / GOSSIAN FR,fabrics,140,23.936000000000003,31.1168,81.52601600000001
DATEKS,1636,GENESIS,fabrics,315/320 ROLL,15.36,0.0,0.0
DATEKS,808/809,genial wide  /  RESURGENCE,fabrics,295 cm,27.904000000000003,36.275200000000005,95.04102400000002
DATEKS,1575,GENOA,fabrics,310,17.6,21.12,55.3344
DATEKS,kn,Genoa / Dolce Vita,fabrics,300,24.448,31.782400000000003,83.26988800000001
DATEKS,kn,Geomana / kn. SULKANA,fabrics,142,13.12,17.056,44.68672
DATEKS,kn,Giant / kn. GIANT,fabrics,139,19.728,25.6464,67.193568
DATEKS,757X,GILGAMESH /GHAZAL FR,fabrics,300,25.040000000000003,32.55200000000001,85.28624000000002
DATEKS,808/809,gilgamesh ╤ wide  /  RESURGENCE,fabrics,300 cm,25.040000000000003,32.55200000000001,85.28624000000002
DATEKS,kn ,GILI (KOMODO),fabrics,142,20.72,26.936000000000003,70.57232000000002
DATEKS,513,GINKGO,fabrics,295,21.93,26.31,68.9322
DATEKS,577,Giraffe ,fabrics,144,15.585,18.81,49.282199999999996
DATEKS,1080,Girne,fabrics,140,28.436363636363634,31.28,81.95360000000001
DATEKS,808/809,girsu ╤ wide  /  RESURGENCE,fabrics,300 cm,18.0,23.400000000000002,61.30800000000001
DATEKS,705,Girsu Ghazal collection,fabrics,300,18.0,23.400000000000002,61.30800000000001
DATEKS,kn,GIUNONE FR,fabrics,295 LB ROLL,17.549999999999997,0.0,0.0
DATEKS,6,Glamour,fabrics,305,18.576,24.1488,63.269856000000004
DATEKS,1101,GLASGOW,fabrics,140,17.44,20.928,54.831360000000004
DATEKS,KN,GLAZE / D'ARONCO 2,fabrics,141,29.054545454545455,31.960000000000004,83.73520000000002
DATEKS,KN,GLAZE GEO / D'ARONCO 2,fabrics,143,29.054545454545455,31.960000000000004,83.73520000000002
DATEKS,546x,GLINTS / solitude,fabrics,138,13.776,17.9088,46.921056
DATEKS,912,Glister,fabrics,148,13.197600000000001,15.9016,41.662192000000005
DATEKS,915x,GLOAM (NIGHTHAWK),fabrics,,16.988832,22.0854816,57.863961792000005
DATEKS,,Glory  / kn. Runway,fabrics,,28.080000000000002,36.504000000000005,95.64048000000001
DATEKS,1411x,Glorious crushed Sheer,fabrics,290,16.544,21.5072,56.348864000000006
DATEKS,424,GOA,fabrics,140,9.520000000000001,12.376000000000001,32.42512000000001
DATEKS,1030,GOCEK,fabrics,140,29.301818181818177,32.232,84.44784
DATEKS,1031,GOCEK BUKLE,fabrics,140,36.71999999999999,40.391999999999996,105.82704
DATEKS,1032,GOCEK IN MAY,fabrics,140,27.818181818181817,30.6,80.17200000000001
DATEKS,473,GOKCE ,fabrics,300,10.44,12.53,32.8286
DATEKS,748,GOZDE,fabrics,295,35.60727272727273,39.168000000000006,102.62016000000003
DATEKS,23,Grace,fabrics,300,10.83,13.905,36.4311
DATEKS,1304,GRANADA baldinis eglute,fabrics,140,16.072727272727274,17.680000000000003,46.32160000000001
DATEKS,432,Grandeur ,fabrics,145,9.735,11.685,30.614700000000003
DATEKS,1461,"GRANDIOSO DIMOUT FR  Gadolinium, Gioia",fabrics,140,18.0,23.400000000000002,61.30800000000001
DATEKS,1119,Granville,fabrics,145,44.13818181818182,48.55200000000001,127.20624000000002
DATEKS,1411x,Grateful Sheer,fabrics,296,15.024000000000001,19.531200000000002,51.171744000000004
DATEKS,757X,GUDEA / GHAZAL FR,fabrics,300,23.056,29.972800000000003,78.52873600000001
DATEKS,808/809,gudea ╤ wide  /  RESURGENCE,fabrics,300 cm,23.056,29.972800000000003,78.52873600000001
DATEKS,1200,Gunye,fabrics,140,19.665454545454544,21.632,56.67584000000001
DATEKS,592,Gutter,fabrics,290,18.705000000000002,22.41,58.714200000000005
DATEKS,853,GUZIDE,fabrics,285,8.283636363636363,9.112,23.873440000000002
DATEKS,1476,HADES FR / Dimout M1,fabrics,300,26.336000000000002,38.368,100.52416000000001
DATEKS,540x,Handsome  Luxuria,fabrics,138,21.712000000000003,28.225600000000004,73.95107200000001
DATEKS,kn,Happiness  / KN. SHEER BLISS,fabrics,300,24.456320000000005,31.793216000000008,83.29822592000002
DATEKS,717,HARE,fabrics,300,4.64,5.28,13.8336
DATEKS,kn,HARMONY  / kn. MUSEO,fabrics,140,17.528160000000003,22.786608000000005,59.70091296000002
DATEKS,kn,Hartum / kn. KALAHARI 1,fabrics,140,40.8,44.88,117.58560000000001
DATEKS,1127,Haseki,fabrics,145,42.03636363636363,46.24,121.14880000000001
DATEKS,94,Hasir dimout,fabrics,300,14.684999999999999,18.9,49.518
DATEKS,1156,HEARTLAND,fabrics,140,17.892800000000005,23.260640000000006,60.942876800000015
DATEKS,540x,Heavenly  Luxuria,fabrics,138,21.712000000000003,28.225600000000004,73.95107200000001
DATEKS,kn,Heybeli / kn. MARMARA,fabrics,140,27.818181818181817,30.6,80.17200000000001
DATEKS,139,Helen,fabrics,280,13.680000000000001,18.144000000000002,47.53728000000001
DATEKS,kn,HELENE  / kn. HELENE ,fabrics,140,67.75272727272727,74.528,195.26336000000003
DATEKS,kn,HELENE FLORAL  / kn. HELENE ,fabrics,140,47.6,52.36000000000001,137.18320000000003
DATEKS,kn,HELENE KOMBIN  / kn. HELENE ,fabrics,140,35.60727272727273,39.168000000000006,102.62016000000003
DATEKS,kn,HELENE PAISLEY  / kn. HELENE ,fabrics,140,60.705454545454536,66.776,174.95311999999998
DATEKS,1455,HELIANTHUS / KOMBIN / LEAF,fabrics,150,18.545454545454547,20.400000000000002,53.44800000000001
DATEKS,726,HEMDEM,fabrics,297,10.516363636363637,11.568000000000001,30.308160000000004
DATEKS,1446x,Hemp ,fabrics,295,15.585,18.81,49.282199999999996
DATEKS,446,Herald,fabrics,144,9.344,12.1472,31.825664
DATEKS,541,Herbal / Naturelle ,fabrics,138,12.16,15.808,41.41696
DATEKS,1254,HEXAGON,fabrics,298,23.12,25.432000000000002,66.63184000000001
DATEKS,560,Hibiscus / TROPICO,fabrics,138,10.848,14.102400000000001,36.948288000000005
DATEKS,,Highlight  / kn. Runway,fabrics,,19.344,25.1472,65.885664
DATEKS,kn,HYPNOS / kn. SLEEP TIME,fabrics,148,15.550624000000003,20.215811200000005,52.96542534400002
DATEKS,kn,Hiva  / kn. HIVA,fabrics,140,49.08363636363637,53.99200000000001,141.45904000000004
DATEKS,kn,Hiva Damla  / kn. HIVA,fabrics,140,34.370909090909095,37.80800000000001,99.05696000000002
DATEKS,kn,Hiva Etnik  / kn. HIVA,fabrics,140,60.58181818181818,66.64,174.5968
DATEKS,kn,Hiva İkat  / kn. HIVA,fabrics,140,51.556363636363635,56.712,148.58544
DATEKS,kn,Hiva Kombin  / kn. HIVA,fabrics,140,41.91272727272727,46.104,120.79248
DATEKS,kn,Hiva Micro  / kn. HIVA,fabrics,140,55.01818181818182,60.52000000000001,158.56240000000003
DATEKS,kn,Hiva Mono  / kn. HIVA,fabrics,140,37.09090909090909,40.800000000000004,106.89600000000002
DATEKS,kn,Hiva Plain  / kn. HIVA,fabrics,140,31.77454545454545,34.952,91.57424
DATEKS,kn,Hiva Polo  / kn. HIVA,fabrics,140,34.370909090909095,37.80800000000001,99.05696000000002
DATEKS,kn,HOLGER  / kn. HELENE ,fabrics,140,41.66545454545455,45.83200000000001,120.07984000000002
DATEKS,kn,Honeymaze  / kn. FLORIANA,fabrics,,30.128,39.1664,102.61596800000001
DATEKS,kn,Honorat  / kn. CANNES,fabrics,138,22.560000000000002,29.328000000000003,76.83936000000001
DATEKS,602,Hope,fabrics,310,23.3896,28.069599999999998,73.542352
DATEKS,773,HORIZON,fabrics,303,20.267200000000003,26.347360000000005,69.03008320000002
DATEKS,1417x,HUGO,fabrics,306,24.592,31.9696,83.760352
DATEKS,KN,HUNTING / OUT BOOK,fabrics,,22.896,29.764800000000005,77.98377600000002
DATEKS,698,YANKI,fabrics,325,14.465454545454545,15.912,41.689440000000005
DATEKS,kn,Ice Velvet Digital ,fabrics,140  >5m,15.52,21.52,56.382400000000004
DATEKS,1602,YELDA,fabrics,308,35.85454545454545,39.44,103.33279999999999
DATEKS,1560,YELIZ,fabrics,290,15.21,15.970500000000001,41.842710000000004
DATEKS,kn,YELLOWSTONE / knyga GRANDLAND,fabrics,302,13.680000000000001,17.784000000000002,46.594080000000005
DATEKS,744,IEPER,fabrics,300,17.776,21.776,57.05312
DATEKS,887,Yika-As,fabrics,290,4.698181818181818,5.168,13.54016
DATEKS,1565,Yin ,fabrics,300 lb,14.024999999999999,16.86,44.1732
DATEKS,1237,Iklim,fabrics,310,26.58181818181818,29.24,76.6088
DATEKS,kn,ILGAZ,fabrics,140,29.054545454545455,31.960000000000004,83.73520000000002
DATEKS,1073,ILGAZ IKAT,fabrics,145,29.054545454545455,31.960000000000004,83.73520000000002
DATEKS,1607,ILGAZ KOMBIN,fabrics,145,29.054545454545455,31.960000000000004,83.73520000000002
DATEKS,1608,ILGAZ PARK,fabrics,145,29.054545454545455,31.960000000000004,83.73520000000002
DATEKS,1630,ILGAZ PLAIN,fabrics,145,23.73818181818182,26.112000000000002,68.41344000000001
DATEKS,KN,ILGAZ PLAIN / D'ARONCO 2,fabrics,140,23.73818181818182,26.112000000000002,68.41344000000001
DATEKS,551,Imagination,fabrics,140,11.248000000000001,14.622400000000003,38.310688000000006
DATEKS,1154,IMPACT,fabrics,142,17.892800000000005,23.260640000000006,60.942876800000015
DATEKS,kn,Imperia / Dolce Vita,fabrics,320,21.6,28.080000000000002,73.56960000000001
DATEKS,625,IMPRESSIONIZM,fabrics,300,21.936000000000003,28.516800000000003,74.71401600000002
DATEKS,1411x,Impressive crushed Sheer,fabrics,290,16.208000000000002,21.070400000000006,55.20444800000002
DATEKS,1411x,Incredible Sheer,fabrics,296,14.112000000000002,18.3456,48.06547200000001
DATEKS,kn,INCUBUS / kn. SLEEP TIME,fabrics,140,16.089952000000004,20.916937600000004,54.802376512000016
DATEKS,KN,Indaba / JAMBOREE,fabrics,,28.7472,37.37136,97.91296320000001
DATEKS,1474,INDIANO FR  / Dimout M1,fabrics,150,15.008000000000003,23.904,62.62848
DATEKS,511,Influence / Nuance,fabrics,138,12.16,15.808,41.41696
DATEKS,kn,Insigna / kn. OVERLAND,fabrics,142,23.488,30.5344,80.000128
DATEKS,1391,INSULATION,fabrics,148,11.024000000000001,14.331200000000003,37.54774400000001
DATEKS,472,INTENSE,fabrics,142,15.008000000000003,19.510400000000004,51.11724800000001
DATEKS,kn,YOSEMITE / knyga GRANDLAND,fabrics,307,24.352000000000004,31.657600000000002,82.942912
DATEKS,1505,IPAR,fabrics,295,23.333333333333332,24.5,64.19
DATEKS,1260,Iren,fabrics,152,26.829090909090908,29.512,77.32144000000001
DATEKS,1542,ISTANBUL,fabrics,295,11.232,13.472000000000001,35.296640000000004
DATEKS,38,Yumos,fabrics,280,12.96,17.136000000000003,44.89632000000001
DATEKS,1635,YVES ,fabrics,295/300 ROLL,22.400000000000002,0.0,0.0
DATEKS,808/809,jabberwocky ╤ wide  /  RESURGENCE,fabrics,300 cm,29.664,38.5632,101.03558400000001
DATEKS,808/809,jacadi  /  RESURGENCE,fabrics,140 cm,29.664,38.5632,101.03558400000001
DATEKS,kn,Jackson L23002/3/4/5/9/10/11/12L,fabrics,140  >5m,16.32,21.200000000000003,55.54400000000001
DATEKS,KN,Jambo / JAMBOREE,fabrics,,28.7472,37.37136,97.91296320000001
DATEKS,349,JANAN LIGHT,fabrics,305,31.280000000000005,34.40800000000001,90.14896000000003
DATEKS,1570,Japandi ,fabrics,145,11.790000000000001,14.145,37.0599
DATEKS,338,Jasmine,fabrics,320,11.408000000000001,14.688,38.48256000000001
DATEKS,378,JAX crushed,fabrics,287 ROLL,24.75,0.0,0.0
DATEKS,808/809,jaxx  /  RESURGENCE,fabrics,140 cm,29.664,38.5632,101.03558400000001
DATEKS,1194,Jeyan,fabrics,310,26.58181818181818,29.24,76.6088
DATEKS,kn,JET / knyga SUPER SONIC,fabrics,305,21.6,28.080000000000002,73.56960000000001
DATEKS,377,JIMMY,fabrics,295 ROLL,17.85,0.0,0.0
DATEKS,524,JINGLE,fabrics,140,10.208,13.270400000000002,34.76844800000001
DATEKS,1623,JULY / SUMMER STORY,fabrics,140,33.75272727272728,37.12800000000001,97.27536000000002
DATEKS,1624,JULY KOMBIN / SUMMER STORY,fabrics,140,34.24727272727273,37.672000000000004,98.70064000000002
DATEKS,1622,JULY PANO / SUMMER STORY,fabrics,140,33.75272727272728,37.12800000000001,97.27536000000002
DATEKS,1626,JULY PLAIN / SUMMER STORY,fabrics,140,31.898181818181815,35.088,91.93056
DATEKS,1424,Juliana,fabrics,300,14.024999999999999,16.86,44.1732
DATEKS,791,June ,fabrics,300,28.259999999999998,33.72,88.3464
DATEKS,kn,Jungle  / kn. SUN CITY,fabrics,140,22.749090909090906,25.024,65.56288
DATEKS,kn,Jungle Kombin  / kn. SUN CITY,fabrics,140,22.749090909090906,25.024,65.56288
DATEKS,114,JUNO DIMOUT,fabrics,302,21.28,27.664000000000005,72.47968000000002
DATEKS,9,Jupiter,fabrics,300,12.272,15.953600000000002,41.798432000000005
DATEKS,1250,Kayra,fabrics,300,47.723636363636366,52.49600000000001,137.53952000000004
DATEKS,kn,Kalahari / kn. KALAHARI 1,fabrics,140,44.63272727272727,49.096000000000004,128.63152000000002
